business_age,annual_revenue,monthly_cash_flow,existing_loan,repayment_history,gst_consistency,profit_margin,transaction_count,payment_defaults,loan_amount,debt_to_income,loan_default
9,1858332,293806,987114,99,88,30.04,674,0,160683,0.53,0
1,4651441,16408,115594,88,73,21.17,771,5,1613080,0.02,0
20,1549651,181475,1023429,70,57,5.14,285,7,1766670,0.66,1
14,971279,273369,508566,98,92,31.99,361,6,466670,0.52,0
11,4274999,156444,652583,77,91,9.46,592,5,865787,0.15,0
3,863431,267320,678462,81,69,18.52,554,9,422935,0.79,1
9,777701,27279,1163006,93,90,19.3,542,2,1938676,1.5,0
14,1788404,120401,762318,65,96,6.42,35,6,1199343,0.43,1
9,2005148,236801,1436502,59,75,6.59,580,5,317238,0.72,1
4,452515,257380,949461,72,73,27.88,897,7,1094035,2.1,1
4,4092825,364548,406088,97,71,14.01,355,3,620921,0.1,0
8,3071083,179259,574382,99,54,17.29,929,8,265902,0.19,1
2,809723,257145,834151,64,64,21.92,409,0,587524,1.03,1
9,4938379,320625,653114,92,85,16.2,189,6,403883,0.13,0
14,483126,169547,836910,99,86,28.25,932,8,1270819,1.73,1
9,2844046,54552,753523,55,78,31.53,138,9,543426,0.26,1
16,2176230,209041,43677,82,64,6.79,61,0,921598,0.02,0
17,4349161,217606,264250,88,76,24.06,29,9,766556,0.06,1
16,3579595,240677,406885,61,98,14.53,449,2,801052,0.11,0
12,3963302,271869,512703,85,57,22.5,487,6,1375552,0.13,1
3,1126097,215558,1073799,80,78,19.52,68,8,1849516,0.95,1
11,2183438,84474,453882,59,68,15.01,796,0,587588,0.21,0
14,583609,297312,461235,83,80,7.84,226,5,313419,0.79,1
18,3305003,42099,420698,90,58,21.78,698,1,809541,0.13,0
5,2063082,212252,846801,59,59,8.38,533,4,1988036,0.41,1
16,2710963,250454,689503,60,86,9.68,599,6,1044570,0.25,1
20,1953313,333599,785977,63,59,34.47,839,6,753937,0.4,1
5,2586149,64240,1203888,52,82,14.5,229,9,1999639,0.47,1
3,3681591,346940,272159,82,74,22.53,158,6,1511140,0.07,0
12,2448885,326736,868596,56,53,13.17,56,3,405425,0.35,1
1,3003005,270746,51500,53,54,30.97,237,5,1198287,0.02,1
9,1486353,394325,850357,88,72,13.5,475,9,1145328,0.57,1
9,2464719,262051,1401699,97,88,16.01,531,5,433121,0.57,0
4,3245471,111611,224045,59,54,23.25,297,6,1588816,0.07,1
3,3244221,68046,704991,64,57,31.1,199,8,1764361,0.22,1
17,4326553,260468,993694,65,66,29.49,536,5,807129,0.23,0
2,3404181,26488,182159,87,50,12.92,149,9,1420866,0.05,1
1,1861342,199913,210861,53,99,29.89,664,0,788717,0.11,0
8,1019593,390665,841341,53,61,26.04,630,7,417643,0.83,1
13,3532791,193741,289741,85,84,34.69,691,1,1164889,0.08,0
15,2673592,151917,224376,76,63,33.06,767,2,599424,0.08,0
8,3116933,177131,402648,71,97,20.99,678,4,913830,0.13,0
12,1216783,28394,1122876,71,67,27.5,378,5,1911961,0.92,1
12,4106997,366137,878269,66,59,22.11,646,6,1797382,0.21,0
14,3470421,186978,49314,94,64,22.85,23,3,502540,0.01,0
15,2126663,69332,1018448,83,91,8.05,618,2,500648,0.48,0
15,985786,178377,883881,81,82,5.07,577,8,120867,0.9,1
9,2627667,52628,1378677,55,68,6.45,102,3,354367,0.52,1
19,4240013,293496,1485507,82,83,34.0,173,8,1399332,0.35,0
20,763889,355115,1233098,57,94,8.79,525,8,1838295,1.61,1
8,477834,61993,1003566,99,74,6.33,528,2,1873879,2.1,1
19,4930654,180458,1241550,85,65,14.29,837,2,1703835,0.25,0
6,4731834,375171,290461,54,57,22.65,813,7,1523347,0.06,1
20,4094325,392356,1429911,54,84,33.45,858,0,1922507,0.35,0
19,1938667,18539,328897,96,70,26.0,819,5,937191,0.17,0
4,3487281,142335,297386,59,68,13.29,642,5,1578284,0.09,0
7,3444998,325961,1180577,89,95,33.17,648,8,1270819,0.34,0
4,4198585,250310,368406,56,60,6.08,116,1,345962,0.09,0
12,3016112,216873,1302844,61,93,34.37,959,7,546222,0.43,1
13,1932141,321251,886238,79,60,6.76,301,6,734743,0.46,0
3,4483191,371799,360868,74,60,27.62,720,1,534285,0.08,0
12,1035544,66132,882399,77,71,6.36,619,0,571121,0.85,0
2,2439164,397845,807174,92,70,32.95,838,3,1965299,0.33,0
2,486629,115494,17833,62,76,8.26,974,1,1296800,0.04,0
9,2537643,325123,595635,96,67,6.51,618,2,1277792,0.23,0
1,1834461,330157,1122731,98,91,31.68,953,1,165674,0.61,0
8,4206714,235997,876223,71,97,7.87,557,8,1984380,0.21,1
6,2214601,73797,745868,67,89,28.94,911,3,1665532,0.34,0
6,2016418,61798,406743,76,87,27.41,448,0,1594871,0.2,0
18,4147347,157722,1499931,57,79,22.97,562,7,1724403,0.36,1
17,3087569,86421,114527,55,100,16.34,145,3,1937533,0.04,0
12,1946988,279578,229482,60,94,32.47,729,9,1530462,0.12,1
6,4544939,302172,724945,78,96,31.13,320,7,1420357,0.16,1
8,1220346,76558,565345,90,94,17.79,562,7,1983332,0.46,0
19,2086522,296475,198511,54,82,11.95,386,8,418252,0.1,1
10,3319331,77573,515553,56,70,13.18,848,9,920809,0.16,1
1,4203487,139473,1354981,71,51,11.61,963,6,1752933,0.32,1
13,4647077,187398,726272,96,62,21.24,763,3,318435,0.16,0
17,1034938,355123,1441834,53,51,31.06,64,1,1263462,1.39,1
3,1007400,276267,208990,81,92,28.21,512,5,1733071,0.21,0
8,4784125,288747,1071025,68,94,28.87,335,3,646656,0.22,0
14,3766881,338085,946363,94,80,18.45,208,5,125736,0.25,0
3,4131792,52597,139648,82,59,14.67,71,7,642041,0.03,0
16,4567207,204310,439090,50,72,27.72,583,2,1375890,0.1,0
13,3781877,356382,1347065,95,71,28.8,351,0,1175374,0.36,0
20,4497255,232858,1166502,90,96,25.86,518,4,264328,0.26,0
17,3191890,313895,386720,93,78,5.96,996,2,988276,0.12,0
13,4349570,398606,1017942,99,82,22.69,337,5,802779,0.23,0
6,505745,96978,855860,90,80,15.41,429,2,963027,1.69,1
17,1979892,289837,748008,57,63,10.89,342,0,978971,0.38,0
14,1408402,178769,4321,81,59,25.83,610,8,585205,0.0,1
17,4743247,366668,792208,79,67,13.06,580,4,1834560,0.17,0
8,4907527,370013,1026392,95,60,32.39,249,1,1407065,0.21,0
11,4180527,171064,278263,77,88,13.94,363,1,1550848,0.07,0
20,1120243,335969,130078,90,96,21.66,390,8,1736143,0.12,0
1,3621103,150594,693956,81,52,29.83,575,0,1953572,0.19,0
7,3602410,317550,315111,74,51,17.06,311,9,766580,0.09,1
17,2536038,248078,688423,83,57,29.86,456,2,111290,0.27,0
10,1390283,250140,1235078,82,80,26.71,266,9,1147464,0.89,1
11,621001,153193,112620,62,57,32.63,959,6,1332128,0.18,1
9,4096134,133371,1448460,74,92,14.78,238,0,1430738,0.35,0
9,3035309,273761,1056771,91,97,8.15,553,1,1394991,0.35,0
5,4078016,53016,999601,89,51,17.91,661,5,417282,0.25,0
17,212336,296420,778985,88,71,28.57,538,8,879619,3.67,1
9,1669204,240959,1106571,93,54,18.51,803,8,1230731,0.66,1
17,3158963,344384,130112,98,56,12.86,491,7,705855,0.04,0
19,3391319,378436,38250,93,69,5.83,369,2,1641084,0.01,0
7,2125656,196807,782129,97,77,14.39,63,1,371150,0.37,0
9,3179718,27959,933580,59,62,26.4,771,0,1585718,0.29,0
7,4822974,38522,1063952,80,51,9.43,897,8,1883054,0.22,1
13,3968553,36567,567730,93,81,15.23,84,4,519481,0.14,0
11,489372,72708,24809,60,75,5.61,265,2,1164484,0.05,0
14,214429,136206,1163671,74,52,26.65,604,9,171165,5.43,1
19,1332870,32560,656053,95,90,31.42,90,9,1144184,0.49,1
11,4346118,68390,623761,94,91,22.06,728,4,1495126,0.14,0
13,1074506,135772,1143345,83,62,5.78,720,2,1297697,1.06,0
14,3676808,317248,467375,69,70,11.53,177,8,766187,0.13,1
13,3557707,67805,598998,56,94,18.15,957,0,431666,0.17,0
1,1043810,246109,797784,82,86,22.63,494,0,665242,0.76,0
8,4431614,296640,1231844,84,72,19.89,861,2,167359,0.28,0
12,4594203,224373,1250714,78,56,32.48,44,5,294006,0.27,1
19,4822776,101257,1101652,61,66,33.16,869,1,941412,0.23,0
12,407500,13515,285498,54,77,8.21,602,0,1072086,0.7,0
8,4494166,14454,658672,61,96,9.15,844,7,1497976,0.15,1
8,4762272,247145,1356553,78,79,15.74,242,9,755970,0.28,1
13,1291014,32873,362136,84,54,17.64,179,8,584663,0.28,1
12,4635786,346064,158264,69,73,22.58,837,9,317317,0.03,1
16,3062750,285871,1149302,86,56,28.19,94,0,1815820,0.38,0
1,2261439,138376,89199,50,83,9.07,157,2,841715,0.04,0
13,2778305,79070,381339,65,99,29.08,937,4,1012878,0.14,0
7,2060966,371203,1030412,79,91,23.3,498,6,356163,0.5,1
5,1455950,134564,168561,58,82,34.43,572,9,1664742,0.12,1
8,4027233,238497,1299707,91,76,24.54,322,3,1330549,0.32,0
14,4732070,127213,1418227,59,63,26.48,929,5,252628,0.3,1
13,1750531,191051,552561,62,68,10.86,406,0,277748,0.32,0
15,3896458,35465,553761,97,97,28.07,491,3,1656821,0.14,0
17,4476252,194972,585698,69,100,7.38,353,7,1620550,0.13,1
15,3633468,69799,406895,78,87,24.7,328,4,635306,0.11,0
20,1815270,106129,355125,53,61,6.67,547,7,1971607,0.2,1
18,1289100,149374,45310,95,52,8.46,906,0,298987,0.04,0
18,2407312,379432,191755,98,56,8.24,720,9,1302137,0.08,0
2,4875195,253761,1423485,77,84,6.57,559,8,742845,0.29,1
4,768933,252821,1336712,86,74,14.63,182,3,1522414,1.74,1
1,584903,22875,1078009,62,98,34.83,917,8,410215,1.84,1
4,4269604,37219,469790,52,64,15.45,848,7,1685258,0.11,1
18,981608,308326,962524,86,68,27.82,971,7,613972,0.98,1
5,1366026,221613,665130,97,68,8.97,74,1,1949425,0.49,0
19,1968407,351925,331429,68,72,18.63,805,2,652137,0.17,0
15,1740710,16457,896553,77,60,10.55,474,9,135207,0.52,1
8,3546386,43064,384891,68,70,10.76,324,8,1079173,0.11,1
20,3623082,125256,428487,66,83,7.99,121,2,255362,0.12,0
17,4312742,370441,1253039,67,88,17.96,573,7,1273523,0.29,1
1,1767043,244659,764993,67,100,7.27,794,4,1556907,0.43,0
12,4494329,219727,23439,72,56,32.29,407,6,263824,0.01,0
19,1399728,170353,1406546,89,91,18.44,702,3,1326050,1.0,1
15,1743992,268063,404317,99,93,30.16,227,7,1389683,0.23,0
9,2481636,246887,617064,58,76,34.38,334,3,1984029,0.25,0
7,2159484,244841,737679,78,99,25.33,68,4,269269,0.34,0
2,4584347,79918,1486709,100,72,32.05,591,0,1001591,0.32,0
9,3143430,223057,354489,91,87,9.06,537,9,426223,0.11,0
10,3411208,362323,899355,78,69,29.9,167,7,714267,0.26,1
2,967128,347088,869891,51,76,13.14,818,6,660821,0.9,1
19,4709408,99142,244361,66,57,19.18,230,4,1619689,0.05,0
11,2531774,37603,735922,94,86,24.4,391,5,1795378,0.29,0
13,634368,318602,1482988,80,52,32.11,681,0,714120,2.34,1
10,3766194,80605,678929,77,51,32.33,616,7,305453,0.18,1
14,2120773,291767,906030,92,71,7.76,997,8,179283,0.43,1
18,3034523,54440,697247,97,55,15.94,691,4,870509,0.23,0
19,1367498,354571,938397,88,88,28.8,66,9,1493813,0.69,1
9,716576,365970,874403,79,89,26.09,693,6,822563,1.22,1
7,3991296,299604,448520,84,85,5.79,518,9,1541518,0.11,0
3,1688204,224117,1171875,97,93,18.5,174,3,146963,0.69,0
20,3133811,223877,495644,100,73,29.88,249,5,1441754,0.16,0
6,4033538,120373,425615,69,61,27.13,319,1,357697,0.11,0
2,2370856,277014,772443,65,66,17.36,177,3,638431,0.33,1
6,731149,28909,1425399,83,71,27.05,692,4,299929,1.95,1
3,438366,281261,967035,63,68,21.54,942,8,1911071,2.21,1
16,4718362,259975,80570,75,58,32.38,266,8,1529777,0.02,0
8,1065718,339618,1320162,69,61,22.61,587,7,845953,1.24,1
2,4607900,103926,318581,91,81,17.02,170,3,616177,0.07,0
17,268515,137463,340323,100,80,30.89,318,5,717703,1.27,1
9,616740,111536,952573,73,66,6.5,998,6,693950,1.54,1
12,2566361,292272,693920,92,72,32.02,73,0,250249,0.27,0
3,2093884,261981,1499862,67,59,25.89,242,0,305907,0.72,0
11,1141208,341145,435643,92,79,33.22,785,3,171721,0.38,0
1,4583233,272584,912040,58,68,12.52,599,2,1856873,0.2,0
13,3482422,190685,978000,68,75,25.85,584,9,1787802,0.28,1
15,3167381,133491,597040,69,75,29.28,486,3,230557,0.19,0
5,2538692,160619,1256896,91,60,26.06,776,8,1339426,0.5,1
17,2260035,91662,201513,79,69,11.31,505,1,1379572,0.09,0
6,3314659,246128,366447,75,94,13.27,571,3,1505923,0.11,0
11,1864005,10005,1207578,80,53,22.0,463,6,601430,0.65,1
18,1607576,244152,744402,84,96,18.4,873,1,698281,0.46,0
4,4221926,279182,1426007,52,61,27.05,924,7,1557734,0.34,1
3,222995,278558,793720,89,74,16.36,882,9,736310,3.56,1
13,1853005,341650,1158146,78,59,30.78,157,3,1216235,0.63,1
9,1912355,348730,881979,55,71,17.96,797,8,1428614,0.46,1
6,641168,288626,522699,50,56,6.2,945,0,1512876,0.82,1
12,889197,239901,1080976,73,73,5.52,669,6,1071431,1.22,1
2,699471,212945,909041,87,51,24.4,973,0,1389082,1.3,1
3,2613911,43948,132639,83,81,21.22,311,9,851500,0.05,1
3,4884162,362131,572166,100,70,21.28,229,8,1860096,0.12,0
12,3848984,232873,48850,56,56,28.7,703,9,1446910,0.01,1
15,210514,232322,918598,60,57,16.27,716,9,370575,4.36,1
9,2344608,30875,666495,60,100,34.86,830,0,288466,0.28,0
8,2304385,285201,1093689,85,87,33.37,771,2,201311,0.47,0
11,3411861,42400,58791,69,70,5.39,230,6,263410,0.02,1
16,3130299,78607,796116,65,57,31.87,894,0,847476,0.25,0
4,828373,359705,879215,54,74,25.42,682,4,1573375,1.06,1
1,833389,299647,139118,73,77,20.06,407,5,244985,0.17,1
7,1357260,111096,529222,79,77,22.48,415,2,1899037,0.39,0
2,1575520,56612,977060,79,80,30.26,143,5,377004,0.62,0
5,3555000,370462,263498,88,85,33.53,580,3,1705788,0.07,0
7,3781311,271538,629065,97,74,21.81,939,5,1515366,0.17,0
4,3983831,94335,254164,96,90,10.44,928,5,981663,0.06,0
5,4521906,373133,1101622,86,86,24.19,143,3,697422,0.24,0
1,3996286,103012,373242,82,87,7.29,87,0,530745,0.09,0
1,2161328,91748,589352,69,100,24.05,494,2,1312101,0.27,0
15,4289437,172491,1367904,71,61,29.26,377,9,1356159,0.32,1
20,3769199,75195,658323,90,86,15.6,762,6,1789571,0.17,0
19,3891198,214767,27424,70,86,7.14,475,1,678677,0.01,0
10,1550093,99846,735399,86,80,25.77,365,3,1254803,0.47,0
18,393691,112404,1013281,76,67,15.18,949,5,1496810,2.57,1
3,3784476,311286,269283,87,75,12.47,540,4,678487,0.07,0
11,4675687,271320,273370,84,55,25.68,797,5,131444,0.06,0
15,1390064,81540,1415954,87,58,34.09,656,4,1111474,1.02,1
11,3165560,179361,473514,89,60,27.36,902,8,1656321,0.15,1
17,4942998,349092,345796,55,80,19.74,852,1,1589904,0.07,0
17,3609747,331095,1040062,81,95,23.02,643,3,1953806,0.29,0
6,2203146,21755,693468,65,51,9.27,517,0,946579,0.31,0
5,2792440,262915,594935,77,78,29.4,347,6,242513,0.21,0
8,679969,390129,160887,65,95,23.13,349,0,823051,0.24,0
2,2691721,94553,697590,76,100,33.97,585,5,617922,0.26,0
16,882346,144962,1039719,52,91,34.38,446,9,278864,1.18,1
20,1204411,366520,1243020,98,54,15.64,462,9,687230,1.03,1
12,4595223,266760,476665,70,72,34.66,620,8,841037,0.1,1
6,3131659,27175,1197113,87,85,33.71,114,1,657148,0.38,0
1,399542,337831,401210,87,56,24.19,890,0,737893,1.0,0
4,1920342,357127,452282,79,62,15.0,781,9,1531651,0.24,0
17,3683802,235783,754380,71,91,27.6,974,2,636756,0.2,0
13,2019833,165360,923733,68,59,13.14,470,5,158014,0.46,1
18,2150500,56629,1405031,80,85,23.9,336,6,1576703,0.65,1
5,4284032,126779,747662,69,65,5.74,506,7,1763207,0.17,1
3,1423045,188872,1130700,96,64,23.86,697,3,1408922,0.79,0
11,3104936,178439,481920,68,92,33.55,758,7,1603125,0.16,1
13,2136983,340657,700149,51,68,12.05,667,6,904418,0.33,1
4,1604568,92762,757758,89,70,28.35,915,7,1708583,0.47,0
14,960956,170094,1267050,88,84,13.8,596,4,1469836,1.32,1
11,3754382,210401,927028,76,64,26.24,24,9,1748658,0.25,1
10,3888498,67941,88074,57,97,26.0,651,6,1018814,0.02,0
19,4557847,315617,1156921,94,63,10.54,390,3,337343,0.25,0
18,4765861,196670,1266410,76,78,22.91,750,0,950230,0.27,0
6,699964,26040,925607,64,54,30.78,896,2,302854,1.32,1
15,3197493,79806,1102779,61,98,16.48,574,9,182078,0.34,1
10,999458,154358,1194738,96,67,26.31,207,8,906594,1.2,1
5,205435,210211,1236635,63,100,25.23,45,3,1789138,6.02,1
5,339565,122076,378884,56,50,12.73,798,4,1951769,1.12,1
10,3142905,65916,122217,66,76,32.56,181,2,1692543,0.04,0
5,3628261,158672,146101,75,76,21.91,764,5,1747305,0.04,0
3,4954417,275955,751727,86,74,15.66,149,3,767739,0.15,0
6,1527654,41276,89067,69,90,9.93,552,4,672058,0.06,0
4,2827014,195217,53520,59,70,19.2,902,6,683855,0.02,1
18,2339934,353193,1118629,68,63,26.9,429,6,1555213,0.48,1
9,647628,211750,51464,67,69,23.71,659,8,1983946,0.08,1
17,2767592,229854,153033,79,77,26.81,607,1,373118,0.06,0
13,3219065,232115,944339,79,70,28.75,92,3,360274,0.29,0
15,4259319,196757,945229,74,72,18.23,252,7,747905,0.22,1
20,664535,153266,811789,73,60,20.6,874,3,888932,1.22,1
17,2848191,345206,1026713,59,51,34.59,125,2,422634,0.36,1
13,1548894,160434,132316,51,69,34.04,920,9,1655014,0.09,1
16,256572,326643,67952,87,73,17.44,28,5,1854951,0.26,0
4,3750985,56281,1096637,81,74,25.56,650,2,1664368,0.29,0
5,2713595,316996,792922,84,86,13.03,69,1,1853579,0.29,0
5,2333221,272120,514072,100,71,9.58,541,8,435793,0.22,0
9,937550,263693,912737,86,73,28.05,644,2,1241692,0.97,0
17,1998954,188908,1073568,56,64,18.09,461,0,737030,0.54,0
13,2160350,14595,254166,56,61,10.31,797,8,1244872,0.12,1
2,982533,105930,176010,76,95,27.77,609,4,852919,0.18,0
13,1129090,156474,779375,59,80,32.46,55,6,1029309,0.69,1
19,3002743,271745,318393,82,92,33.0,221,1,994457,0.11,0
3,587902,206355,962239,92,80,22.89,843,0,1794962,1.64,1
10,2100302,364820,1361454,56,79,19.39,137,5,632019,0.65,1
2,884659,183795,205532,55,90,9.26,721,4,1378897,0.23,0
13,639717,192394,649914,55,69,28.78,773,9,1111256,1.02,1
19,912494,187836,714967,62,57,33.36,824,5,731485,0.78,1
17,3990918,232360,1110428,97,93,31.68,188,1,981742,0.28,0
14,3367118,291549,1076956,62,79,27.55,531,6,282979,0.32,1
12,2441105,68122,477563,51,84,5.14,249,0,1160036,0.2,0
12,1520307,240561,1119833,68,70,17.23,579,7,1159870,0.74,1
11,2522024,242661,172263,100,96,17.32,169,6,1945067,0.07,0
7,2764695,138909,1315650,68,89,31.83,874,6,210621,0.48,1
4,4875431,275591,925336,99,77,6.97,227,5,1835792,0.19,0
19,1295589,194215,513279,87,88,20.94,80,9,632105,0.4,1
1,1114217,20662,704914,51,66,9.08,862,4,1504637,0.63,1
3,4064708,68282,743847,100,61,24.87,136,8,1282681,0.18,0
13,278113,300726,316161,75,99,28.77,258,2,637259,1.14,0
15,2121792,77471,1499090,55,67,24.26,902,8,1869861,0.71,1
2,4562113,133513,444605,69,96,28.84,886,4,812346,0.1,0
11,1739219,183285,728666,72,77,23.22,67,7,1834931,0.42,1
4,4680572,117578,156597,64,52,10.7,467,2,1878907,0.03,0
19,4202262,348015,604918,55,100,16.48,776,6,1168307,0.14,0
17,4789716,93205,990975,77,64,33.71,487,9,1541803,0.21,1
3,4193687,346225,555568,84,65,13.65,312,3,175244,0.13,0
18,2689667,377927,1190888,60,71,6.89,444,4,773364,0.44,1
8,4490955,244631,462757,57,98,16.54,536,3,1371517,0.1,0
19,1495125,93805,792976,99,80,15.99,631,8,616144,0.53,0
5,285395,134698,713341,98,80,19.11,224,6,1142099,2.5,1
7,4760141,178902,934836,100,50,21.81,199,5,1433257,0.2,0
8,1333859,20712,157908,100,60,34.77,548,5,1402514,0.12,0
5,1293060,353671,276532,73,55,27.69,109,9,124836,0.21,0
17,2898954,136888,244335,70,72,6.08,519,6,763871,0.08,0
5,3435863,242398,525982,98,58,26.38,127,4,1292121,0.15,0
4,2595067,206437,1176303,85,65,29.73,209,9,896900,0.45,1
19,3851422,97185,1004181,56,87,31.87,199,2,1248807,0.26,0
2,4583030,371995,637345,54,93,17.72,780,2,155965,0.14,0
11,414223,22210,1360014,78,68,14.41,782,6,1348016,3.28,1
13,4369495,46972,563057,65,94,30.18,39,9,451042,0.13,1
15,2812761,246966,432636,55,62,28.33,378,0,755375,0.15,0
12,2195457,306280,1424009,63,81,21.08,628,3,1086906,0.65,0
11,1213071,388589,1151461,51,85,8.54,753,9,1950994,0.95,1
7,3475072,288089,571934,74,58,24.55,675,7,1898149,0.16,0
5,3488560,236273,1483044,80,95,6.97,26,3,1937353,0.43,0
17,1886090,351324,1451627,99,95,8.01,881,0,1409583,0.77,0
20,487906,342597,113947,99,98,14.93,341,4,584268,0.23,0
9,3527786,357548,10910,62,86,16.14,287,0,632738,0.0,0
14,3516900,13052,607045,67,80,18.86,446,8,1032853,0.17,1
12,1384592,299416,484365,66,80,15.17,315,7,1477319,0.35,1
6,2345977,313294,752249,94,68,6.01,532,6,1427379,0.32,1
17,2311029,237276,794895,77,51,9.72,589,4,1192327,0.34,0
19,2426217,158388,144408,61,94,8.45,406,3,1118374,0.06,0
19,832731,148312,657729,84,81,17.94,283,6,776666,0.79,1
16,561756,369239,1467173,71,92,11.36,109,2,855594,2.61,1
12,2414826,340918,898728,88,83,13.81,507,7,1741982,0.37,0
12,3460802,315319,347238,50,50,19.15,606,4,1346515,0.1,1
20,2221363,26375,287551,86,70,12.07,976,4,1943074,0.13,0
6,717257,35710,848984,70,52,12.38,872,0,1043636,1.18,0
4,4790778,190967,1215587,50,76,29.99,280,9,1489492,0.25,1
6,1500457,264624,616591,53,93,21.44,507,7,1300541,0.41,1
11,4425933,156246,985080,81,56,30.7,813,6,1872518,0.22,0
1,1681257,379170,1307729,50,82,20.44,360,0,1766570,0.78,0
15,2251933,37597,1006156,62,58,32.28,348,3,1870960,0.45,0
11,3099359,346433,1467962,95,79,12.64,420,3,1817656,0.47,0
19,2986719,95687,596196,96,67,23.5,376,8,1000145,0.2,1
18,3761497,128968,124506,66,75,20.1,774,9,1926776,0.03,1
17,462199,50274,284513,61,69,32.56,518,1,1700264,0.62,0
19,3070524,213570,990602,56,87,17.55,853,3,708300,0.32,0
14,1337273,58634,962048,100,90,30.64,454,9,589244,0.72,1
18,4067293,302185,40733,52,80,21.92,138,2,477661,0.01,0
19,233734,357509,762129,99,57,26.26,66,9,1375150,3.26,1
15,413299,324130,655949,75,72,31.61,187,4,260018,1.59,1
15,2971034,297514,725959,80,99,34.91,367,6,1175086,0.24,0
4,342728,307391,871985,85,74,26.93,523,4,1309847,2.54,1
7,871253,396547,739270,75,96,14.44,558,4,517255,0.85,1
13,1753185,391688,1399155,52,50,13.97,315,3,1528108,0.8,1
3,1206152,216994,1097584,93,95,14.27,532,8,730927,0.91,1
16,893812,266480,523343,77,67,7.94,193,5,1006050,0.59,1
9,1917202,72982,591082,93,68,6.61,414,9,643476,0.31,1
8,3462331,337324,1127710,66,100,22.43,698,5,1781246,0.33,0
20,4193767,118534,1363610,87,91,29.32,549,5,1942998,0.33,0
13,4025091,175546,377403,96,55,6.08,622,5,1269600,0.09,0
17,852168,296788,1483296,79,66,22.0,322,0,1812911,1.74,1
17,3889638,48493,1495166,51,95,16.15,221,5,1531424,0.38,1
17,4686856,355968,1340124,57,94,31.77,552,3,1152849,0.29,0
1,1395055,319433,327367,63,57,9.36,175,1,586157,0.23,0
8,1408957,252217,1028512,86,91,21.9,916,5,1482717,0.73,0
19,1341766,163612,787069,84,58,34.13,33,0,664614,0.59,0
6,976644,307625,745512,91,86,15.35,39,0,413494,0.76,0
3,3563712,236577,1413906,88,76,27.25,775,4,1665282,0.4,0
5,724658,87097,277972,60,85,31.47,908,5,1242206,0.38,1
13,986918,294722,184616,64,55,10.59,476,1,1666869,0.19,0
15,203196,344192,484948,51,55,34.78,192,9,1483631,2.39,1
14,1749648,193951,626264,86,94,29.28,464,7,637948,0.36,0
16,3857919,151668,569385,92,53,9.13,942,3,487333,0.15,0
18,3878588,189022,637559,81,71,14.33,141,3,779633,0.16,0
11,2803680,367881,556490,89,89,23.75,516,9,821308,0.2,0
3,1670017,290831,1077280,62,76,31.55,203,4,615160,0.65,1
10,2867293,132540,1139987,92,86,10.85,839,9,1727884,0.4,1
10,2984787,177061,547929,66,51,26.94,599,3,1568151,0.18,0
16,1058811,302327,1348199,64,58,13.12,824,4,1121185,1.27,1
12,4264337,292902,209843,82,60,29.16,869,9,1374347,0.05,1
2,2864649,142154,808459,100,69,25.5,690,2,1781087,0.28,0
9,3836119,248013,1015967,65,92,20.69,68,7,826623,0.26,1
3,3257143,106368,305056,100,88,24.5,200,5,1033411,0.09,0
15,3756995,55891,506313,62,63,31.29,826,7,1145599,0.13,0
